vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_0.26,218,Car,FINISHED,83,301,4543.267033502147,0,
normal_0.25,180,Car,FINISHED,81,261,4565.770405356402,0,
normal_0.24,207,Car,FINISHED,76,283,4561.800557019868,0,
normal_0.23,170,Car,FINISHED,74,244,4545.241992619006,0,
normal_2.227,184,Car,FINISHED,568,752,4563.922596340668,0,
normal_2.469,26,Car,NOT_SYNCHRONIZED,1173,1199,732.8237255822554,0,
normal_0.22,196,Car,FINISHED,70,266,4550.35955083139,0,
normal_2.226,185,Car,FINISHED,565,750,4554.66689148057,0,
normal_2.468,29,Car,NOT_SYNCHRONIZED,1170,1199,691.2887612655487,0,
normal_0.21,168,Car,FINISHED,69,237,4546.805008933663,0,
normal_2.225,185,Car,FINISHED,563,748,4546.4525953230495,0,
normal_2.467,31,Car,NOT_SYNCHRONIZED,1168,1199,837.6357386678885,0,
normal_0.20,152,Car,FINISHED,65,217,4546.511926046795,0,
